uname,date,time,lat,long,altitude,velocity,ax,ay,az,gx,gy,gz
bunny,7/9/2021,11:04:17,36.06022161589743,120.93965652150997,38.92324183,0.046189,2.3,-1.3,5.9,-0.4,-1.2,-0.2
bunny,7/9/2021,11:04:18,36.06022161589743,120.93965652150997,38.92324183,0.046189,3.3,0.7,10,0.7,-0.3,-0.2
bunny,7/9/2021,11:04:19,36.06022161589743,120.93965652150997,38.92324183,0.046189,-1.5,7.2,3.6,0.3,0,0.8
bunny,7/9/2021,11:04:20,36.06022161589743,120.93965652150997,38.92324183,0.046189,0.8,8.8,4.1,0,0.1,0.3
bunny,7/9/2021,11:04:21,36.06022161589743,120.93965652150997,38.92324183,0.046189,-1.3,8.1,4.3,-0.2,-0.4,0.2
bunny,7/9/2021,11:04:22,36.06022161589743,120.93965652150997,38.92324183,0.046189,-2.6,9.6,-1,-0.2,-1.1,-0.4
bunny,7/9/2021,11:04:23,36.06022257401709,120.93965404373219,38.99291101,0.0332303,-2.4,8.8,1.4,-0.3,0,0.1
bunny,7/9/2021,11:04:24,36.06022257401709,120.93965404373219,38.99291101,0.0332303,-2.3,9.3,1,0.1,0,0
bunny,7/9/2021,11:04:25,36.06022257401709,120.93965404373219,38.99291101,0.0332303,-2.4,9.3,1.1,0,0,0
bunny,7/9/2021,11:04:26,36.06022257401709,120.93965404373219,38.99291101,0.0332303,-2.3,9.3,0.9,0,0,0
bunny,7/9/2021,11:04:27,36.06022257401709,120.93965404373219,38.99291101,0.0332303,-2.2,9.4,0.9,0,0,0
bunny,7/9/2021,11:04:28,36.0602222865812,120.93965776039886,38.94745721,0.0419641,-2.1,9.3,0.9,0,0,0
bunny,7/9/2021,11:04:29,36.0602222865812,120.93965776039886,38.94745721,0.0419641,-2.1,9.4,0.8,0,0,0
bunny,7/9/2021,11:04:30,36.0602222865812,120.93965776039886,38.94745721,0.0419641,-2.1,9.4,0.9,0,0,0
bunny,7/9/2021,11:04:31,36.0602222865812,120.93965776039886,38.94745721,0.0419641,-2.1,9.4,0.9,0,0,0
bunny,7/9/2021,11:04:32,36.0602222865812,120.93965776039886,38.94745721,0.0419641,-2.1,9.4,0.9,0,0,0
bunny,7/9/2021,11:04:33,36.06022266982906,120.93966071467236,38.86164359,0.0519158,-2.1,9.4,1,0.1,0.1,0
bunny,7/9/2021,11:04:34,36.06022266982906,120.93966071467236,38.86164359,0.0519158,-2.2,9.4,0.7,0,-0.1,0
bunny,7/9/2021,11:04:35,36.06022266982906,120.93966071467236,38.86164359,0.0519158,-2.3,9.3,0.9,0,0,0
bunny,7/9/2021,11:04:36,36.06022266982906,120.93966071467236,38.86164359,0.0519158,-2.3,9.3,1.1,0,0,0
bunny,7/9/2021,11:04:37,36.06022266982906,120.93966071467236,38.86164359,0.0519158,-2.3,9.3,0.8,0,0,0
bunny,7/9/2021,11:04:38,36.06022266982906,120.93966071467236,38.86164359,0.0519158,-2.1,9.3,1.2,0,-0.2,0.1
bunny,7/9/2021,11:04:39,36.06022266982906,120.93966071467236,38.86164359,0.0519158,-2.3,9.3,0.8,0,0.1,0
bunny,7/9/2021,11:04:40,36.06022266982906,120.93966071467236,38.86164359,0.0519158,-2.4,9.3,1,0,-0.1,0
bunny,7/9/2021,11:04:41,36.06021960384615,120.93966957749288,38.99015416,0.1087556,-3.1,9.1,-0.1,0,0.2,-0.1
bunny,7/9/2021,11:04:42,36.06021960384615,120.93966957749288,38.99015416,0.1087556,-3.2,9,1.3,0,0,0
